feature_id,feature_display,name,mz,rt,logFC,adj.P.Val,dataset
LEEDEKWKJVUWGA-AVFOEOQDSA-N,NCGC00385225-01_C18H17NO5...,"NCGC00385225-01_C18H17NO5_L-Tyrosine, N-[(2Z)-3-(4-hydroxyphenyl)-1-oxo-2-propen-1-yl]-",350.10394,6.977,16.6258544,1.9646003021226307e-06,metabolomics
unk_635,C34H43N3O9 1,C34H43N3O9,636.29791,12.017,-11.944850246666668,2.072075259798969e-06,metabolomics
OPMNROCQHKJDAQ-KTUCCBJNSA-N,Loline,Loline,155.11562,5.423,5.032696299999998,2.131509835245775e-06,metabolomics
QZAYGJVTTNCVMB-UHFFFAOYSA-N,Serotonin,Serotonin,177.1012,6.397,3.165158943333328,2.250387961744748e-06,metabolomics
COLNVLDHVKWLRT-QMMMGPOBSA-N,L-(-)-Phenylalanine,L-(-)-Phenylalanine,166.08392,8.964,2.620533096666666,2.27160876065394e-06,metabolomics
BPYKTIZUTYGOLE-IFADSCNNSA-N,Bilirubin,Bilirubin,585.26276,1.492,5.125060933333337,2.6827810113332255e-06,metabolomics
FMYQBFRKVMAHBX-PSBYXLADSA-N,Austrobuxusin E,Austrobuxusin E,477.28955,10.373,15.663354530000005,2.820255096631625e-06,metabolomics
JLGLQAWTXXGVEM-UHFFFAOYSA-N,Triethylene glycol monome...,Triethylene glycol monomethyl ether,165.11168,2.311,-5.057131810000001,2.820255096631625e-06,metabolomics
XDXDZDZNSLXDNA-TZNDIEGXSA-N,Idarubicin,Idarubicin,496.16141,1.528,-3.0245815700000094,2.9637192736371768e-06,metabolomics
TYFQFVWCELRYAO-UHFFFAOYSA-N,SUBERATE,SUBERATE,157.08614,2.387,-2.947479503333337,3.0514971288851415e-06,metabolomics
WFIUAGOQGGAREU-APARVZKSSA-N,NCGC00380820-01_C19H24O7_...,"NCGC00380820-01_C19H24O7_1H-2-Benzoxacyclotetradecin-1,7(8H)-dione, 3,4,5,6,9,10-hexahydro-8,9,16-trihydroxy-14-methoxy-3-methyl-, (3S,8S,9R,11E)-",365.15811,8.479,18.01168655,3.117236985952623e-06,metabolomics
GSSPKCPIRDPBQE-UHFFFAOYSA-N,Dehydroeffusol,Dehydroeffusol,251.09982,5.143,2.740492019999998,3.42350404872405e-06,metabolomics
YRXIDKUVBPMNRA-UHFFFAOYSA-N,"NCGC00347557-02!4,4,10,13...","NCGC00347557-02!4,4,10,13,14-pentamethyl-17-(1,5,6-trihydroxy-6-methylheptan-2-yl)-2,3,5,6,7,11,12,15,16,17-decahydro-1H-cyclopenta[a]phenanthrene-2,3,12-triol",509.37796,3.441,3.460895216666657,3.9622841101525e-06,metabolomics
QCHFTSOMWOSFHM-WPRPVWTQSA-N,Pilocarpine,Pilocarpine,209.12723,7.041,-2.3547163699999984,4.069039169386162e-06,metabolomics
DCZFGQYXRKMVFG-UHFFFAOYSA-N,"1,4-Cyclohexanedione","1,4-Cyclohexanedione",113.05886,1.692,-2.7433889766666653,4.185558869541635e-06,metabolomics
IIRDTKBZINWQAW-UHFFFAOYSA-N,Hexaethylene glycol,Hexaethylene glycol,283.17319,2.595,-3.409396563333342,4.328000490609237e-06,metabolomics
AYXYPKUFHZROOJ-ZETCQYMHSA-N,Pregabalin,Pregabalin,182.11552,4.76,17.003863380000002,4.369999357770951e-06,metabolomics
WPXATJMWMPFBJS-UHFFFAOYSA-N,NCGC00180414-02!2-[[4-[4-...,"NCGC00180414-02!2-[[4-[4-(2,4-dimethoxy-6-methylbenzoyl)oxy-2-methoxy-6-methylbenzoyl]oxy-2-hydroxy-6-methylbenzoyl]amino]propanoic acid",582.19031,9.611,4.573335700000003,4.728192943483762e-06,metabolomics
XHZPRMZZQOIPDS-UHFFFAOYSA-N,2-Acrylamido-2-methyl-1-p...,2-Acrylamido-2-methyl-1-propanesulfonic acid,206.04678,8.667,3.265066949999998,4.868257686668681e-06,metabolomics
ZVXLOXYROPHNQQ-QZTJIDSGSA-N,"""R-4-benzyl-3-((R)-3-hydr...","""R-4-benzyl-3-((R)-3-hydroxy-2,2-dimethyloct-7-ynoyl)-5,5-dimethyloxazolidin-2-one""",372.216,2.537,3.731259573333333,5.05116606693257e-06,metabolomics
PQFDQAVNOYPOPD-ICFOKQHNSA-N,nonylphenazolone,nonylphenazolone,300.19666,4.926,-3.431391913333332,5.331493588356368e-06,metabolomics
BFPYWIDHMRZLRN-UHFFFAOYSA-N,17a-Ethynylestradiol,17a-Ethynylestradiol,297.18958,2.087,-2.943154953333334,5.785195890600928e-06,metabolomics
UALLEVOGEQZKSX-UHFFFAOYSA-N,8-acetamido-2-methyl-7-ox...,8-acetamido-2-methyl-7-oxononanoic acid,266.13571,5.486,2.6087151633333256,5.785195890600928e-06,metabolomics
FCWYNTDTQPCVPG-WTMJVXIESA-N,"NCGC00385155-01!7-[[(1S,4...","NCGC00385155-01!7-[[(1S,4aS,6R,8aR)-6-hydroxy-5,5,8a-trimethyl-2-methylidene-3,4,4a,6,7,8-hexahydro-1H-naphthalen-1-yl]methoxy]chromen-2-one [IIN-based: Match]",400.24738,6.868,-4.329876550000002,5.891317919371575e-06,metabolomics
MMOJJYPBNVVCGY-CTQGMABPSA-N,NCGC00380255-01_C21H27ClO...,"NCGC00380255-01_C21H27ClO5_6H-2-Benzopyran-6-one, 8-(acetyloxy)-5-chloro-3-[(1E,3E,5S)-3,5-dimethyl-1,3-heptadien-1-yl]-1,7,8,8a-tetrahydro-7-hydroxy-7-methyl-, (7R,8R,8aR)-",395.16064,1.432,5.115446896666661,5.9366214534929815e-06,metabolomics
LJOQGZACKSYWCH-NIHZBZNOSA-N,hydroquinidine,hydroquinidine,327.19876,2.672,-2.5117945866666744,6.204177454163463e-06,metabolomics
unk_527,C12H22O9,C12H22O9,309.12006,8.986,-2.5851749566666733,6.286727001252796e-06,metabolomics
IPUBQCBQSUVXEV-UHFFFAOYSA-N,NCGC00385763-01!(9-hydrox...,"NCGC00385763-01!(9-hydroxy-8,8-dimethyl-2-oxo-9,10-dihydropyrano[2,3-f]chromen-10-yl) acetate [IIN-based on: CCMSLIB00000847853]",343.05856,3.873,3.905079609999998,6.323580430763521e-06,metabolomics
ZQPPMHVWECSIRJ-KTKRTIGZSA-N,(9Z)-9-octadecenoic acid,(9Z)-9-octadecenoic acid,283.25845,1.921,-2.5108606033333345,6.323580430763521e-06,metabolomics
OAPPEBNXKAKQGS-UHFFFAOYSA-N,Benz(c)acridine,Benz(c)acridine,230.09885,7.767,18.531139693333337,6.323580430763521e-06,metabolomics
OCINXEZVIIVXFU-UHFFFAOYSA-N,Toltrazuril,Toltrazuril,426.07611,4.178,14.627582583333336,6.35238313804159e-06,metabolomics
LVRFTAZAXQPQHI-UHFFFAOYSA-N,2-Hydroxy-4-methylpentano...,2-Hydroxy-4-methylpentanoic acid,133.08524,3.603,-3.2013357099999986,6.483365585280932e-06,metabolomics
FAXXHNWVMKTOFF-UXBLZVDNSA-N,"NCGC00180733-02!(E)-9-(1,...","NCGC00180733-02!(E)-9-(1,3-benzodioxol-5-yl)-1-piperidin-1-ylnon-8-en-1-one [IIN-based: Match]",344.22504,2.673,-2.4633278833333385,6.952495726202281e-06,metabolomics
MOSRXMRJDACECK-UHFFFAOYSA-N,PAR_174.09141_15.0,PAR_174.09141_15.0,174.08533,10.988,3.214471109999998,8.12810984854943e-06,metabolomics
GIIZNNXWQWCKIB-UHFFFAOYSA-N,Salmeterol,Salmeterol,416.27853,2.063,-4.999846196666667,8.205480499886185e-06,metabolomics
QAIPRVGONGVQAS-DUXPYHPUSA-N,Caffeic acid,Caffeic acid,181.05171,4.16,-2.4874824266666664,8.55750283104374e-06,metabolomics
unk_586,C21H36O11,C21H36O11,463.21042,1.892,16.00774139333333,8.71436584742321e-06,metabolomics
XRLGHWYZNGYZOW-UHFFFAOYSA-N,2-(3-oxobutyl)cyclopentan...,"2-(3-oxobutyl)cyclopentane-1,3-dione",169.0845,1.717,-2.072934380000003,8.748578393853342e-06,metabolomics
ISUJCQSOLFHMQB-UHFFFAOYSA-N,MMV676509,MMV676509,377.10727,8.146,3.036694026666666,8.821355764900183e-06,metabolomics
MTIXBBDFRVGBOQ-WQFFSLPPSA-N,"(3aR,4aS,5S,5aR,6aR)-5-(3...","(3aR,4aS,5S,5aR,6aR)-5-(3-hydroxybutyl)-5a-methyl-3-methylidene-3a,4,4a,5,6,6a-hexahydrocyclopropa[f][1]benzofuran-2-one",289.12396,2.474,-4.526949943333339,9.031055214612192e-06,metabolomics
MMOXZBCLCQITDF-UHFFFAOYSA-N,DEET,DEET,192.1376,1.539,19.06950388666667,9.083283641928098e-06,metabolomics
ABVXSWSZNVSTLG-UHFFFAOYSA-N,2-(5-(4-fluorophenyl)-3-m...,2-(5-(4-fluorophenyl)-3-methyl-1H-pyrazol-4-yl)-N-((octahydro-1H-quinolizin-1-yl)methyl)acetamide,385.23972,2.194,-3.334147296666675,9.083283641928098e-06,metabolomics
OQYZCCKCJQWHIE-UHFFFAOYSA-N,3-Hydroxysebacic acid,3-Hydroxysebacic acid,219.11995,2.234,-2.433352823333326,9.083283641928098e-06,metabolomics
CBOSLVQFGANWTL-DVPYZRQCSA-N,diacetylsongorine,diacetylsongorine,358.24033,2.435,-3.1506421833333285,1.124948856637779e-05,metabolomics
ASRBKZHDORPEHO-KYJIWOQOSA-N,Gallinamide A,Gallinamide A,615.37628,1.621,15.441239443333338,1.2146419054949478e-05,metabolomics
GIGFIWJRTMBSRP-ACRUOGEOSA-O,"(3aS,3a1S,10bR,13S)-3a-et...","(3aS,3a1S,10bR,13S)-3a-ethyl-5-(methoxycarbonyl)-1,2,3,3a,3a1,4,6,11,12,13-decahydroindolizino[8,1-cd]carbazol-13-ium iodide",340.20715,3.368,-2.1072244500000075,1.2146419054949478e-05,metabolomics
GNMSLDIYJOSUSW-UHFFFAOYSA-N,N-ACETYLPROLINE,N-ACETYLPROLINE,180.06303,2.642,2.6052013200000026,1.2239042449411873e-05,metabolomics
HCAJEUSONLESMK-UHFFFAOYSA-N,Cyclamate,Cyclamate,180.06709,1.877,-2.020370763333339,1.273516374635578e-05,metabolomics
QHJKZPMGZZKRDZ-YRQAGPEBSA-N,omega-6-undecenyltyrazolone,omega-6-undecenyltyrazolone,342.20496,3.513,-1.7536146966666737,1.308272238371415e-05,metabolomics
BVOMWOZDWVPLIR-UHFFFAOYSA-N,Nakijiquinone D,Nakijiquinone D,446.25586,2.283,-3.4021851899999973,1.5436324002320832e-05,metabolomics
JDCJBUJXKILORV-ALXDFGSNSA-N,Germanitrine,Germanitrine,718.41125,2.17,-2.32208055666667,1.7136524013493716e-05,metabolomics
CSDAKHXEYAPDJI-LBAQZLPGSA-N,N-(3-hydroxytetradecanoyl...,N-(3-hydroxytetradecanoyl)-L-phenylalanine,392.27747,3.388,2.281883586666666,1.738392103382941e-05,metabolomics
AQCKKGIVKOHRLM-HBFAXEOFSA-N,"NCGC00347666-02!2,4-dihyd...","NCGC00347666-02!2,4-dihydroxy-6-methyl-3-[(2E,4E)-3-methyl-5-[(1R,2R,6R)-1,2,6-trimethyl-3-oxocyclohexyl]penta-2,4-dienyl]benzaldehyde [IIN-based: Match]",371.22293,2.688,-2.002059750000001,1.7858192313001076e-05,metabolomics
VVHOUVWJCQOYGG-REOHCLBHSA-N,N-AMIDINO-L-ASPARTATE,N-AMIDINO-L-ASPARTATE,176.06369,8.207,15.516839350000003,1.8112965562096886e-05,metabolomics
KXGVEGMKQFWNSR-UPSXFCICSA-N,"""(R)-4-((3S,5S,8R,9S,10S,...","""(R)-4-((3S,5S,8R,9S,10S,12S,13R,14S,17R)-3,12-dihydroxy-10,13-dimethylhexadecahydro-1H-cyclopenta[a]phenanthren-17-yl)pentanoic acid""",785.58612,1.953,-2.086723913333337,1.8674534923625673e-05,metabolomics
QIVOTMOKECOCJC-OKUZHXNBSA-N,"Dihydroxy (3Alpha,12Alpha...","Dihydroxy (3Alpha,12Alpha)Pregnan-20-One_major",357.23361,3.504,-2.1606255933333323,1.91908888225379e-05,metabolomics
WRPIRSINYZBGPK-UHFFFAOYSA-N,Quinoxyfen,Quinoxyfen,307.99841,8.334,-2.567161376666668,2.024583431308287e-05,metabolomics
AGNGYMCLFWQVGX-PEQLYWQKSA-N,Azaserine,Azaserine,191.07643,11.34,2.9410681699999905,2.1108268640039767e-05,metabolomics
NIXDINZDFZJZHG-LUAWRHEFSA-N,(Z)-2-octylpent-2-enedioi...,(Z)-2-octylpent-2-enedioic acid,243.15602,9.588,3.0180870066666685,2.1407989217497443e-05,metabolomics
JFQBNOIJWROZGE-YSNLAMCCSA-N,NCGC00384643-01_C20H32O2_...,"NCGC00384643-01_C20H32O2_(2E)-3-Methyl-5-[(1S,8aS)-5,5,8a-trimethyl-2-methylenedecahydro-1-naphthalenyl]-2-pentenoic acid",287.23083,1.743,-2.7899666200000013,2.216695442018537e-05,metabolomics
OKOVSTKGUBOSTB-UHFFFAOYSA-N,CBDZ-M,CBDZ-M,206.09007,8.98,-1.6060419600000024,2.216695442018537e-05,metabolomics
OGTDCWCKOKLYSK-UHFFFAOYSA-N,NCGC00380315-01!2-hydroxy...,"NCGC00380315-01!2-hydroxy-3-(10-methyl-2,7-dioxooxecan-5-yl)sulfanylpropanoic acid [IIN-based on: CCMSLIB00000847188]",305.10599,2.421,4.68479842,2.284457805683066e-05,metabolomics
VYKMABYYSFPWCV-UHFFFAOYSA-N,PFCA-H 17,PFCA-H,207.00984,2.07,-1.7638291066666696,2.313945511627213e-05,metabolomics
LMKQNTMFZLAJDV-UHFFFAOYSA-N,Desethylterbutylazine,Desethylterbutylazine,202.08377,4.41,2.458166843333334,2.315030832205851e-05,metabolomics
GOLXNESZZPUPJE-UHFFFAOYSA-N,Pesticide7_Spiromesifen_C...,"Pesticide7_Spiromesifen_C23H30O4_2-Oxo-3-(2,4,6-trimethylphenyl)-1-oxaspiro[4.4]non-3-en-4-yl 3,3-dimethylbutanoate",388.24792,2.737,-1.9604764199999956,2.3755150579957383e-05,metabolomics
WMBWREPUVVBILR-UHFFFAOYNA-N,Epigallocatechin-3-gallate,Epigallocatechin-3-gallate,457.078,3.939,17.067504543333335,2.409102299476753e-05,metabolomics
ZUADJZOWTIKNGE-ZBDMZDPPSA-N,"(7S,9E,11S,12R,13S,14S,15... 6","(7S,9E,11S,12R,13S,14S,15S,16R,17S,18S,19E,21Z)-13-(acetyloxy)-15,17-dihydroxy-11-methoxy-3,7,12,14,16,18,22-heptamethyl-6,23,27,29-tetraoxo-26-(pyrrolidin-1-yl)-8,30-dioxa-24-azatetracyclo[23.3.1.1^{4,7}.0^{5,28}]triaconta-1,3,5(28),9,19,21,25-heptae...",857.37488,11.555,2.259558713333332,2.518124404463949e-05,metabolomics
CJUMAFVKTCBCJK-UHFFFAOYSA-N,N-Benzyloxycarbonylglycine,N-Benzyloxycarbonylglycine,210.0744,3.948,1.7728904933333285,2.521524364280087e-05,metabolomics
FWCXELAAYFYCSR-UHFFFAOYSA-N,Gitogenin,Gitogenin,433.32642,1.751,2.5167887166666567,2.525353884576945e-05,metabolomics
PRYGKAJEGXTQNF-UHFFFAOYSA-N,_130094,_130094,359.11761,9.294,3.4177581066666605,2.5295391790699443e-05,metabolomics
XIKYOEXOYRWIOU-HJBGGDBQSA-N,Orientin 2''-O-p-trans-co...,Orientin 2''-O-p-trans-coumarate,595.15149,2.484,2.6059264133333357,2.7461316738501353e-05,metabolomics
QWCNQXNAFCBLLV-RCQSYPNMSA-N,falcarindiol,falcarindiol,261.18518,4.109,4.206949716666667,2.7791577076645996e-05,metabolomics
VTTONGPRPXSUTJ-UHFFFAOYSA-N,Bufotenine,Bufotenine,205.1375,10.729,-1.7486196633333364,3.005209016887818e-05,metabolomics
PAJPWUMXBYXFCZ-UHFFFAOYSA-N,1-AMINOCYCLOPROPANE-1-CAR...,1-AMINOCYCLOPROPANE-1-CARBOXYLATE,102.05483,8.067,1.935536599999999,3.224275124749295e-05,metabolomics
NZPAMSHQYRPUFB-UHFFFAOYSA-N,"3-(4,6-dipyrrolidin-1-yl-...","3-(4,6-dipyrrolidin-1-yl-1,3,5-triazin-2-yl)-1,2,3,4,5,6-hexahydro-8H-1,5-methanopyrido[1,2-a][1,5]diazocin-8-one, 11-(4,6-dipyrrolidinyl-1,3,5-triazin-2-yl)-7,11-diazatricyclo[7.3.1.0<2,7>]tri deca-2,4-dien-6-one",408.25037,6.917,-2.194921356666665,3.2251903059718896e-05,metabolomics
NVUGEQAEQJTCIX-UHFFFAOYSA-N,NCGC00015088-09_C12H14N2O...,NCGC00015088-09_C12H14N2O_N-[2-(1H-Indol-3-yl)ethyl]acetamide,203.11757,5.804,3.2121588500000016,3.282883485066222e-05,metabolomics
DRLFMBDRBRZALE-UHFFFAOYSA-N,MELATONIN,MELATONIN,233.1279,6.501,1.4459364766666631,3.3650277955146616e-05,metabolomics
BBDAGFIXKZCXAH-UHFFFAOYSA-N,Cyclocytidine,Cyclocytidine,226.08195,5.781,22.84936897,3.718918768911654e-05,metabolomics
LOFURYWJDOAONN-UHFFFAOYSA-N,MMV028694,MMV028694,333.14056,2.204,2.088065433333334,3.718918768911654e-05,metabolomics
LBBJNGFCXDOYMQ-UHFFFAOYSA-N,Harmol Hydrochloride,Harmol Hydrochloride,216.11145,5.527,-2.383488573333331,3.749335120106392e-05,metabolomics
SSXJHQZOHUYEGD-UHFFFAOYSA-N,"3,5,6,7,8,3',4'-Heptameth...","3,5,6,7,8,3',4'-Heptamethoxyflavone",433.155,3.105,-2.52285229666667,3.793343478138879e-05,metabolomics
UWSDONTXWQOZFN-UHFFFAOYSA-N,N-Nitrosopiperidine (NPIP),N-Nitrosopiperidine (NPIP),115.08601,4.279,17.28795924666667,3.81313659601253e-05,metabolomics
WRTWKAQFZYXAEJ-GFCCVEGCSA-N,Peucedanol,Peucedanol,265.10101,2.45,-1.7468983000000051,4.379466130040834e-05,metabolomics
unk_130,C8H12O4 6,C8H12O4,173.07968,2.401,-3.0530387433333352,4.401338881561067e-05,metabolomics
ZOWZCBIGIPOMRF-UHFFFAOYSA-N,PFCA-H 20,PFCA-H,159.00369,9.584,-1.6661215800000058,4.401338881561067e-05,metabolomics
MYIDQVAFCBPUQH-UHFFFAOYSA-N,Riboflavol,Riboflavol,393.14203,5.767,2.9603186166666617,4.642920554658588e-05,metabolomics
JXAZKNVJWYDQJY-UHFFFAOYNA-N,N-Acetylsolasodine,N-Acetylsolasodine,456.35141,1.653,-2.376271383333336,4.656579701450758e-05,metabolomics
VVPXASQNOLYBCR-DYPVWMHDSA-N,"4-((9S,10R,17S)-10-((E)-(...","4-((9S,10R,17S)-10-((E)-(decylimino)methyl)-3-(((2R,4S,5S,6R)-4,5-dihydroxy-6-methyltetrahydro-2H-pyran-2-yl)oxy)-5,14-dihydroxy-13-methylhexadecahydro-1H-cyclopenta[a]phenanthren-17-yl)furan-2(5H)-one",674.46478,1.43,1.7204507500000012,5.053506445120998e-05,metabolomics
DQNGMIQSXNGHOA-WTKPLQERSA-N,"(3Z)-3-butylidene-6,7-dih...","(3Z)-3-butylidene-6,7-dihydroxy-4,5,6,7-tetrahydro-2-benzofuran-1-one",225.11078,1.765,1.4068328066666638,5.176524416816726e-05,metabolomics
JSIGICUAXLIURX-CMDGGOBGSA-N,1-Cinnamoylpyrrolidine,1-Cinnamoylpyrrolidine,202.11636,8.646,1.5156508699999949,5.214417519084926e-05,metabolomics
QHYFPLAXWXWDJP-GNQMFGHGSA-N,"9,13-Epoxy-3,18-dihydroxy...","9,13-Epoxy-3,18-dihydroxy-15,16-labdanolide",370.255,7.49,17.392668553333333,5.336423342725991e-05,metabolomics
WJHZGJSRZHSDRR-UHFFFAOYSA-N,(NAG)(DAM)-AelA,(NAG)(DAM)-AelA,647.23474,8.197,2.966418186666658,5.336423342725991e-05,metabolomics
BOSUEWCVNFFBGV-VAWYXSNFSA-N,NCGC00385491-01!(E)-3-phe...,NCGC00385491-01!(E)-3-phenyl-N-(2-phenylethyl)prop-2-enamide,252.13414,2.144,-2.2776642466666708,5.601925145734448e-05,metabolomics
LVILGAOSPDLNRM-UHFFFAOYSA-N,4-Methylpyrimidine,4-Methylpyrimidine,95.05977,7.161,-1.981928836666672,5.664465180881173e-05,metabolomics
PMZDQRJGMBOQBF-UHFFFAOYSA-N,4-Hydroxyquinoline,4-Hydroxyquinoline,146.06094,3.141,-1.3717816266666674,5.664465180881173e-05,metabolomics
HZRSNVGNWUDEFX-UHFFFAOYSA-N,Pyraclostrobin,Pyraclostrobin,388.11069,2.732,-2.924948583333336,5.686134797153793e-05,metabolomics
GXMVUJPIUWLNDG-MJJXSLNDSA-N,NCGC00385486-01_C25H34O5_...,"NCGC00385486-01_C25H34O5_2-Butenoic acid, 2-methyl-, (2R,3R,5R)-2,6,6,9-tetramethyl-11-oxotricyclo[5.4.0.0~2,8~]undec-9-ene-3,5-diyl ester, (2Z,2'Z)-",415.24863,2.8,-1.7158668666666728,5.779763557467493e-05,metabolomics
YOSHYTLCDANDAN-UHFFFAOYSA-N,Irbesartan,Irbesartan,429.23935,8.667,-1.820361223333343,6.165568296104298e-05,metabolomics
MCHWKJRTMPIHRA-UHFFFAOYSA-N,(S)-(+)-2-(anilinomethyl)...,(S)-(+)-2-(anilinomethyl)pyrrolidine,177.13745,4.379,-1.6654363466666666,6.532631549417177e-05,metabolomics
RXOMDRQVYULRRU-UHFFFAOYSA-N,6-(1H-indol-3-ylmethyl)-9...,"6-(1H-indol-3-ylmethyl)-9-methyl-3,15-di(propan-2-yl)-1,4,7,10,13,16-hexazabicyclo[16.3.0]henicosane-2,5,8,11,14,17-hexone",648.2876,6.95,13.863549633333337,7.1486018039306e-05,metabolomics
FMOKUKPRJSMPOI-UHFFFAOYSA-N,Pelletierine Hydrochloride,Pelletierine Hydrochloride,178.10278,4.126,-3.5282558500000007,7.399815696041777e-05,metabolomics
QUKZILHYXHKAKT-GQCTYLIASA-N,NCGC00385957-01_C11H13NO3...,"NCGC00385957-01_C11H13NO3_(2E)-3-(3,4-Dimethoxyphenyl)acrylamide",208.09552,1.998,1.9089177233333352,7.441866338094935e-05,metabolomics
KWILGNNWGSNMPA-UHFFFAOYSA-N,Mellein,Mellein,179.07216,2.489,2.5434957033333347,7.486909539804697e-05,metabolomics
SATMZMMKDDTOSQ-UHFFFAOYSA-N,Harmol,Harmol,199.0842,5.584,-2.120526950000002,7.486909539804697e-05,metabolomics
ZGAQVJDFFVTWJK-UHFFFAOYSA-N,Fludioxonil-TP CGA 192155,Fludioxonil-TP CGA 192155,200.99969,2.107,4.453640749999998,7.486909539804697e-05,metabolomics
RJXQOURJIQZYIP-UHFFFAOYSA-N,2-(2-amino-4-hydroxy-6-me...,2-(2-amino-4-hydroxy-6-methylpyrimidin-5-yl)acetic acid,184.07553,1.989,1.606516853333332,7.486909539804697e-05,metabolomics
NBIIXXVUZAFLBC-UHFFFAOYSA-N,Ortophosphate,Ortophosphate,98.98325,4.852,-2.8346999900000007,7.486909539804697e-05,metabolomics
SWGXDLRCJNEEGZ-UHFFFAOYSA-N,N-Cyclohexylformamide,N-Cyclohexylformamide,128.10036,8.006,1.51683568333333,7.541088298470883e-05,metabolomics
VNPLYCKZIUTKJM-UHFFFAOYSA-N,Harmine hydrochloride,Harmine hydrochloride,249.08128,9.645,1.949229993333322,7.614794660425336e-05,metabolomics
UWVQIROCRJWDKL-UHFFFAOYSA-N,Pesticide4_Oxadixyl_C14H1...,Pesticide4_Oxadixyl_C14H18N2O4_,279.13007,5.955,2.3821017866666665,7.614794660425336e-05,metabolomics
GJHXLOJRUGWNKP-UHFFFAOYSA-N,"3-methoxy-6-methyl-6,7-di...","3-methoxy-6-methyl-6,7-dihydro-5h-dibenzo[c,e]azepin-2-ol",256.12872,8.03,2.9007117033333323,7.647132508263302e-05,metabolomics
YTGHSDSNOFUXMV-UHFFFAOYSA-N,PFCA-diether_Hsubstituted 6,PFCA-diether_Hsubstituted,546.95081,11.046,4.117128186666662,8.267851146249802e-05,metabolomics
KCKCVKAROJRVBA-UHFFFAOYSA-N,8phiC8SPC,8phiC8SPC,301.11136,2.107,2.6270049400000026,8.373922860796866e-05,metabolomics
BZLKOORCGCYQJZ-UHFFFAOYSA-N,1-O-hexadecyl-2-C-methyl-...,1-O-hexadecyl-2-C-methyl-3-phosphatidylcholine,496.38074,1.771,3.77814128,8.569047150096605e-05,metabolomics
RNWHJFUXZQBBLK-VWJHISDNSA-N,"NCGC00180747-02!5-[(1S,2R...","NCGC00180747-02!5-[(1S,2R,4aR)-1,2,4a,5-tetramethyl-7-oxo-3,4,8,8a-tetrahydro-2H-naphthalen-1-yl]-3-methylpentanoic acid [IIN-based on: CCMSLIB00000848900]",658.50275,1.659,2.174171623333333,8.870673500359128e-05,metabolomics
CWLQUGTUXBXTLF-YFKPBYRVSA-N,N-Methyl-L-proline,N-Methyl-L-proline,130.08466,8.152,-2.1265632666666683,9.20965973851081e-05,metabolomics
CFAJIMXUZRPYDP-GHCUZIKHSA-N,"(3S,4S,6aR,6bS,8R,8aR,12a... 1","(3S,4S,6aR,6bS,8R,8aR,12aS,14bR)-8-hydroxy-4,6a,6b,11,11,14b-hexamethyl-3-[(2S,3R,4S,5R)-3,4,5-trihydroxyoxan-2-yl]oxy-1,2,3,4a,5,6,7,8,9,10,12,12a,14,14a-tetradecahydropicene-4,8a-dicarboxylic acid",635.38397,3.335,-1.74922221333334,9.20965973851081e-05,metabolomics
IYODIJVWGPRBGQ-UHFFFAOYSA-N,Camalexin,Camalexin,201.0466,6.92,-1.7679267900000042,9.3754721633599e-05,metabolomics
APEJMQOBVMLION-VOTSOKGWSA-N,Cinnamamide,Cinnamamide,148.07384,6.444,1.3754607733333302,9.3754721633599e-05,metabolomics
PDEJWCOMIACOMR-UHFFFAOYSA-N,Putative (3-hydroxyoctade...,Putative (3-hydroxyoctadecanoyl)glycine,358.29172,3.24,1.6473894833333418,9.53686859037208e-05,metabolomics
XVVZJDDPRFFKTQ-RGBOHYFWSA-N,6-benzoylheteratisine,6-benzoylheteratisine,496.26694,4.313,3.054917759999995,9.958525466429284e-05,metabolomics
CHJJGSNFBQVOTG-UHFFFAOYSA-N,METHYLGUANIDINE,METHYLGUANIDINE,74.07143,6.439,1.7269047099999923,9.958525466429284e-05,metabolomics
SVBLJQAMQKXPFK-RYEZEJOOSA-N,Microcolin L,Microcolin L,784.47626,3.644,-2.140300793333328,0.0001000325150436144,metabolomics
WHMOBEGYTDWMIG-BSWAIDMHSA-N,SCDCA - Sulfochenodeoxych...,SCDCA - Sulfochenodeoxycholic acid,471.24716,12.214,-2.1254267233333373,0.0001025295172246705,metabolomics
HLFLCRYVHOAXOU-FUBQLUNQSA-N,Nevaltophin_D,Nevaltophin_D,386.23834,6.857,-2.2917277033333363,0.00010355668273388577,metabolomics
WJFVEEAIYIOATH-JAJWTYFOSA-N,N-Acetylgalactosamine 6-s...,N-Acetylgalactosamine 6-sulfate,300.03961,10.669,1.6205644933333296,0.00010425836525433068,metabolomics
CVXBEEMKQHEXEN-UHFFFAOYSA-N,Carbaryl,Carbaryl,202.08624,1.994,1.5619614633333327,0.00010558518184777946,metabolomics
ISAKRJDGNUQOIC-UHFFFAOYSA-N,Uracil,Uracil,113.03387,3.886,1.5641813666666664,0.00010736060880012776,metabolomics
GIKJADRKBZHVCY-DUXPYHPUSA-N,"NCGC00347453-02!(E)-1,7-b...","NCGC00347453-02!(E)-1,7-bis(4-hydroxyphenyl)hept-4-en-3-one [IIN-based: Match]",314.17545,2.287,-2.5900514633333387,0.0001076556357271202,metabolomics
